id,dialect
809461527392579584,LY
810210695967076352,LY
810304124055158784,LY
810309500448210944,LY
682690449849585664,LY
682693494733844480,LY
682694818938662912,LY
682697750685822976,LY
684807254751768576,LY
685144811435896832,LY
685495207736012800,LY
685496814775177216,LY
685524241224232960,LY
685529297017253888,LY
686942431732969472,LY
688042923313725440,LY
688048298842800128,LY
689524623445204992,LY
690322311841501184,LY
691857977972756480,LY
691983061664284672,LY
692405478912086016,LY
694559776244666368,LY
694561879134461952,LY
694563163602341888,LY
694565508239233024,LY
696481945799237632,LY
696731353744830464,LY
697482930868850688,LY
697516382267842560,LY
698193028947832832,LY
698537561107644416,LY
698537773280727040,LY
698914779071692800,LY
698932048023707648,LY
698938557210218496,LY
698939866390917120,LY
698942849195319296,LY
698951028918587392,LY
699322520093200384,LY
699683777359060992,LY
700439892111843328,LY
700756108214988800,LY
700774797865840640,LY
700804196858208256,LY
700806876204765184,LY
701119554022416384,LY
701125796451188736,LY
701126058335215616,LY
701127513641246720,LY
701127812422483968,LY
701129747724685312,LY
701131334232702976,LY
701854483249233920,LY
702204762175963136,LY
703971742113505280,LY
705871496221220864,LY
705880482047729664,LY
705891723046735872,LY
706096676273004544,LY
706098084187643904,LY
706098364304265216,LY
706165131823222784,LY
706174346985865216,LY
706177281471938560,LY
712336118725922816,LY
712337438291730432,LY
715974657917194240,LY
715996214433603584,LY
716711480675155968,LY
717413702765518848,LY
717784729089667072,LY
720737496494129152,LY
720743535817945088,LY
720744106213904384,LY
720744538860494848,LY
720747893339119616,LY
720749063965159424,LY
720750407442644992,LY
720752159462178816,LY
720753214568677376,LY
720755896771588096,LY
720759514732052480,LY
720760267056025600,LY
720763551435091968,LY
720764386265153536,LY
720768379246768128,LY
720771301078605824,LY
720771896237760512,LY
720773897709346816,LY
720776855092076544,LY
720777469272420352,LY
720798323716788224,LY
721046717689409536,LY
723975446724005888,LY
723977990305120256,LY
723983486504304640,LY
723986038419501056,LY
723990652594323456,LY
723991214433918976,LY
723991763300528128,LY
723994250774458368,LY
723995194039885824,LY
723999551577853952,LY
644903417878577152,LY
645308241925287936,LY
646009312456929280,LY
646023560205615104,LY
646033824909008896,LY
646372397797478400,LY
646377271956271104,LY
646377728334282752,LY
646381427836231680,LY
646384841341169664,LY
646386144515653632,LY
646387150670405632,LY
646387409295437824,LY
646389008814219264,LY
646391507025534976,LY
646396067974643712,LY
646399845771702272,LY
646705916348379136,LY
646707165206552576,LY
646716566940327936,LY
646719952175632384,LY
646755186216669184,LY
646762684856279040,LY
647435543781879808,LY
648552581975904256,LY
649614998831034368,LY
649616119955914752,LY
649616367570800640,LY
649616722492817408,LY
649618924636631040,LY
649622428172328960,LY
650337688516751360,LY
650340105354407936,LY
650709107595456512,LY
651415913749680128,LY
651448275011244032,LY
652180916429848576,LY
652185623961444352,LY
653987399240822784,LY
653993484890714112,LY
653994388566048768,LY
653995577915543552,LY
654000245097914368,LY
655414753033134080,LY
655778076312412160,LY
656172802303795200,LY
656443699635843072,LY
656444302571253760,LY
656497750574501888,LY
656506013798002688,LY
658704832405118976,LY
659035155840024576,LY
659040657483419648,LY
659065866475171840,LY
659330220449800192,LY
662704547475910656,LY
662707924062609408,LY
664164848826232832,LY
664166810846105600,LY
664168384918110208,LY
664408019803967488,LY
664503034744020992,LY
664516276241440768,LY
664772023609069568,LY
665617639990018048,LY
666300711756505088,LY
668182773203648512,LY
668187865692692480,LY
669476366769905664,LY
669535203363299328,LY
669545635541053440,LY
669927571308609536,LY
670581875426131968,LY
670585783993163776,LY
670666004360507392,LY
671247729432133632,LY
671399122121936896,LY
671633182081593344,LY
671640252008816640,LY
671750983794483200,LY
671788860603547648,LY
671790051093823488,LY
673593571140837376,LY
677186701576511488,LY
677188387368017920,LY
677188682424692736,LY
677188873592692736,LY
677190250565902336,LY
677192232479432704,LY
677192896420945920,LY
677196212089524224,LY
677197706880802816,LY
677198795139096576,LY
678997634644881408,LY
679000851344703488,LY
679004662931001344,LY
679006818228641792,LY
679008793590669312,LY
680115173420478464,LY
682681028562006016,LY
621124744155394048,LY
621492586532982784,LY
621790591886716928,LY
621850815096061952,LY
621851675402354688,LY
621854408008167424,LY
621860351588593664,LY
622906213701943296,LY
622906760014209024,LY
623273175045001216,LY
623899858584387584,LY
623905253835042816,LY
624273897928683520,LY
626084210332143616,LY
626156748454383616,LY
626164780592689152,LY
626167681448833024,LY
626176181063282688,LY
627984869893783552,LY
627988899240013824,LY
627997058419568640,LY
628006104321101824,LY
628011503627714560,LY
628709401331896320,LY
628710804397928448,LY
628710924237582336,LY
628712803965267968,LY
628717780200747008,LY
629120169747587072,LY
629122882472411136,LY
629359380081864704,LY
629437892281171968,LY
629438023860682752,LY
629771358390587392,LY
629811997803155456,LY
629821637358133248,LY
630787105266995200,LY
630789262640869376,LY
631150614244913152,LY
631878281155989504,LY
631884444564066304,LY
631885466112012288,LY
631897037911539712,LY
632600088804728832,LY
632600375242178560,LY
632694008549146624,LY
632698500141174784,LY
632699345050169344,LY
632702360280764416,LY
632703762159767552,LY
632704918877552640,LY
632706036189806592,LY
632716148501520384,LY
632718527863128064,LY
632757304933400576,LY
632942900666626048,LY
633314281904340992,LY
633315472956653568,LY
633682333439279104,LY
634140808195801088,LY
634164786650071040,LY
634513212592029696,LY
634515166223273984,LY
634519337282486272,LY
634519939395751936,LY
634792370798788608,LY
634793710488829952,LY
634800196866732032,LY
634800427977056256,LY
634800949178040320,LY
634855444578758656,LY
634888007313661952,LY
635488968155525120,LY
635514384089939968,LY
636202986772000768,LY
636205417194983424,LY
636578931169206272,LY
638758480724279296,LY
639117828797431808,LY
639118002231881728,LY
639143879422427136,LY
639144062944190464,LY
639144865104797696,LY
639146626771197952,LY
639478169830092800,LY
639478656063172608,LY
639489735468183552,LY
639851541621514240,LY
640212713428361216,LY
640583113962336256,LY
641307627981565952,LY
642407555361296384,LY
642409169979510784,LY
642412027235958784,LY
642661248971227136,LY
643457407985786880,LY
643836464556457984,LY
644564718842155008,LY
644901013166682112,LY
644902347039244288,LY
1005364350645874816,LY
1036547906759794816,LY
1036548645217345536,LY
1036550304173580416,LY
1040671241429037056,LY
1040710165526401024,LY
1041409669368111232,LY
1042436095663898624,LY
1042530168370331648,LY
1042782794542448640,LY
1042784688925028352,LY
1042816378451964032,LY
1042825371803164800,LY
1044260308825591808,LY
1045279040117112832,LY
1045338568414187648,LY
1045599862052589568,LY
1046437638180417536,LY
1046479528674160640,LY
1048524217971625984,LY
1048526534141726848,LY
1048869661083938816,LY
1049077816246112384,LY
1051095639130599424,LY
1051439111524048768,LY
1051486589363326976,LY
1051509030458445824,LY
1054363658611056640,LY
1054783831235051648,LY
1055186073666625536,LY
1058324975101362176,LY
1063015451075198976,LY
1078708762133872640,LY
1078728498292891648,LY
1084776557166628864,LY
620772276246573056,LY
620773151832698880,LY
765505424464510976,LY
766270677670322176,LY
766271382384762880,LY
766567678832246784,LY
766620200565403648,LY
766960310150324224,LY
766961523164000256,LY
768085967450279936,LY
773873840665403392,LY
773883207406190592,LY
773884121781268480,LY
773884906678153216,LY
779322985970855936,LY
786647307311804416,LY
802086382608990208,LY
836201404997959680,LY
842341474977099776,LY
847829726492327936,LY
858748976396455936,LY
865965796283101184,LY
870571025620246528,LY
871468410659536896,LY
873257199274995712,LY
876812989919309824,LY
877188595983020032,LY
915956874780008448,LY
917014491786809216,LY
918812883076681600,LY
920602376616267776,LY
920605151685209984,LY
920614082952290432,LY
920786571116339200,LY
927939630103744384,LY
928651611328733184,LY
931899134306603008,LY
931905425552920576,LY
933074224448761984,LY
934354955565232000,LY
934487205426421760,LY
934489868503277568,LY
936574361867341824,LY
941966006712446976,LY
943408611652460416,LY
960513511360221184,LY
962262085869719552,LY
962262864114388992,LY
975827416747831168,LY
986576972573827200,LY
990571558572838784,LY
990621900622782464,LY
991712879744253952,LY
992014934941798400,LY
1001592053577502848,LY
1003231715979071616,LY
1013729226212761600,LY
1022282422115885056,LY
1022844112540770432,LY
1031792008967479168,LY
1101920011470454784,LY
686797059911991296,LY
689233100434477056,LY
698836803537731584,LY
849308682642960384,LY
865985492491403264,LY
876405786443952128,LY
876434178799280128,LY
876781024725803008,LY
877365593111973888,LY
878979424401707008,LY
903947915651141632,LY
909361106904322048,LY
1005027216768618368,LY
1007622902311776384,LY
1010499642382077952,LY
133315077049819136,LY
133317105943719936,LY
144352008751685632,LY
17632566770,LY
296704055714140160,LY
321737201736093696,LY
330053202470920192,LY
330252806743261184,LY
330293975707684864,LY
330732952306712576,LY
336713674695786496,LY
339863597310148608,LY
343236172983726080,LY
374327934942986240,LY
378585870045310976,LY
378612535412662272,LY
378615777475457024,LY
378617202326667264,LY
380028008264114176,LY
395129979723583488,LY
395947071045636096,LY
396374273709056000,LY
396378329391321088,LY
396391184626896896,LY
396394552883707904,LY
396396980098056192,LY
406936793599455232,LY
408885040949780480,LY
417904811153948672,LY
444740213726666816,LY
459019311253028864,LY
496778719508180992,LY
578230276175896576,LY
622302809631887360,LY
686793125927469056,LY
704779727547060224,LY
708387954977280000,LY
708397374855651328,LY
708402876884885504,LY
708423203140542464,LY
709489143433265152,LY
709737121343520768,LY
710577056715825152,LY
711625006158123008,LY
711625837263654912,LY
714101175356899328,LY
715999326770692096,LY
716282552542228480,LY
719614942870159360,LY
726138462672400384,LY
733797981959421952,LY
734852471043035136,LY
738703749846302720,LY
740264674487349248,LY
740970129299755008,LY
743155875280465920,LY
743804992663003136,LY
748705012453412864,LY
749293993721298944,LY
757242023938252800,LY
762264696976203776,LY
766051765724835840,LY
779999239610990592,LY
792392721977765888,LY
797844056411951104,LY
823554054899073024,LY
834448795530297344,LY
839564839861252096,LY
839566687917772800,LY
847903814476849152,LY
852978649473134592,LY
854455729188737024,LY
857591135082082304,LY
860587294381813760,LY
869378958520963072,LY
869440729919217664,LY
869629089707163648,LY
872552990783270912,LY
873634751839645696,LY
874028404563218432,LY
874456728368287744,LY
874819524431937536,LY
875380658457149440,LY
875824288087126016,LY
879998489530335232,LY
880533613942624256,LY
882292611318517760,LY
888113945810149376,LY
896470447440769024,LY
916104987482185600,LY
936191818907160576,LY
937700933877882752,LY
953678373255041024,LY
958770570811854848,LY
964747838235250816,LY
976162813881221248,LY
988645762757259264,LY
612440003851997184,LY
612999783477866496,LY
613011039190446080,LY
614421520866263040,LY
615964231113023488,LY
615964767824515072,LY
617057734341599232,LY
617403473957666816,LY
617411476337377280,LY
617719275101532160,LY
617719563791278080,LY
617720029350625280,LY
617854340154441728,LY
618071084760481792,LY
618136888583540736,LY
618373458372743168,LY
618500279676370944,LY
619995691440566272,LY
619998461241491456,LY
620322885190688768,LY
620783864772960256,LY
620977736971087872,LY
621160385400410112,LY
621977008407453696,LY
622116801976094720,LY
622190820607848448,LY
622301801048580096,LY
622387804555866112,LY
622392166820790272,LY
623077067089948672,LY
623118093464793088,LY
623165331285090304,LY
623173250248368128,LY
623176360031338496,LY
623176479443185664,LY
623205058155532288,LY
623229506690617344,LY
624569712010207232,LY
625103623022841856,LY
625238396437458944,LY
626020658573615104,LY
627284171862491136,LY
628919157728350208,LY
629737517105967104,LY
631920894881988608,LY
632632476784066560,LY
639168066803367936,LY
639170643846672384,LY
640238788564897792,LY
640240056402374656,LY
640667748482334720,LY
640668582486102016,LY
641244538347094016,LY
641673618456485888,LY
641986640500629504,LY
642327112171528192,LY
642328321435545600,LY
642358026675036160,LY
642855564985413632,LY
646070961171771392,LY
646396909930840064,LY
646657378423803904,LY
647514563261427712,LY
647823088743227392,LY
647823365441458176,LY
648471295957561344,LY
649734151306936320,LY
649735228475482112,LY
651871085344985088,LY
652934998308352000,LY
657896320842268672,LY
661156939724931072,LY
665123490253643776,LY
665655426432802816,LY
665663006618066944,LY
666714916422860800,LY
671278241798311936,LY
671289822946938880,LY
673142946640850944,LY
675095457199218688,LY
675422326943588352,LY
677208417912659968,LY
677876721824100352,LY
678635340442259456,LY
681604326385676288,LY
683057508051775488,LY
687767475178631168,LY
688471137802686464,LY
688473193812725760,LY
689543835039440896,LY
690280721622159360,LY
691633676753465344,LY
693608476803751936,LY
698460321078517760,LY
698535226465783808,LY
698536187649224704,LY
698542117350699008,LY
701860404029427712,LY
704270310103625728,LY
704775230301085696,LY
569577307461050368,LY
569578659494961216,LY
569580529407922176,LY
569589985751502848,LY
570014765625548800,LY
570015647805128704,LY
570676792933150720,LY
571089368829575168,LY
571093137277521920,LY
571834208123027456,LY
571834317246222400,LY
572023603048390656,LY
572031254696206400,LY
573142435720765440,LY
573979187402399680,LY
574248652752945216,LY
574337506780577792,LY
574629143490469888,LY
575005660275949568,LY
575006304382664704,LY
575007150067609600,LY
575076476913086464,LY
575078495740690432,LY
575078904156831680,LY
575079111724507200,LY
575079373574897664,LY
575081043490897920,LY
575279692489560064,LY
575281363043151872,LY
575381530131959808,LY
575785469524365312,LY
575787313726259200,LY
576115601485230080,LY
576123106609250304,LY
576123247298781184,LY
576128931675390016,LY
576437867641176064,LY
576510032516354048,LY
576512127072145408,LY
576518645280538624,LY
576861175599800320,LY
577510527703904256,LY
577869444803756032,LY
578250824855502848,LY
578694970493788160,LY
578730107969396736,LY
578732913862295552,LY
578733233392742400,LY
579372568240635904,LY
579424575634743296,LY
579725647129481216,LY
580508839931432960,LY
580761432997888000,LY
580863981050585088,LY
582342864383934464,LY
583757136125124608,LY
586116472075849728,LY
589803046303096832,LY
591740711076306944,LY
591742645535379456,LY
593419484226056192,LY
593425070724382720,LY
593456025396740096,LY
593791835207786496,LY
593859782508990464,LY
597121404010651648,LY
600998777911115776,LY
602574354958962688,LY
602869377042612224,LY
603183439907545088,LY
603331254780493824,LY
603724691640066048,LY
604727084624302080,LY
604727812726104064,LY
605870540801245184,LY
606186470030852096,LY
606229816342401024,LY
607212345631350784,LY
607213515372425216,LY
607247827920658432,LY
607248358235848704,LY
607327473068580864,LY
607348956973137920,LY
607349413816750080,LY
607951849069682688,LY
608310993618391040,LY
608311399748648960,LY
608319615576473600,LY
608389953530281984,LY
608679927345381376,LY
608990526642221056,LY
609791118289543168,LY
611209645319921664,LY
611574753292349440,LY
611723406195716096,LY
611969138379112448,LY
611977998644969472,LY
611995070376624128,LY
612077917363937280,LY
612238166397947904,LY
546385237035737088,LY
546656020798660608,LY
546685425717628928,LY
546698652027478016,LY
546739220963151872,LY
546740149938585600,LY
547107194479861760,LY
547114382317322240,LY
547120184767836160,LY
547122900260909056,LY
547124658588626880,LY
547130810172997632,LY
547131146900094976,LY
547138503159844864,LY
547399856919441408,LY
547539654967590912,LY
547540142098247680,LY
548452022115389440,LY
548546681059672064,LY
548553444144218112,LY
548562100826947584,LY
548641819895291904,LY
548828848180457472,LY
548886357205323776,LY
548971861200343040,LY
548972643865870400,LY
549155147423961088,LY
549156942430892032,LY
549166829466562560,LY
549167987161595904,LY
549226351447003200,LY
549227608928686080,LY
549633707003613184,LY
549945090958172160,LY
550785655429955584,LY
550790762850689024,LY
551149329969598464,LY
551177464224182272,LY
551182114365116416,LY
551183276917141504,LY
551185557800628224,LY
551186156583665664,LY
551187101132550080,LY
551364928725336064,LY
551369246010540032,LY
551449395871637504,LY
551450440093929472,LY
551455381772595200,LY
551456594798837760,LY
551462016729509888,LY
551462755845570560,LY
551507687679463424,LY
552151208241414080,LY
552460830026252288,LY
552946208822812672,LY
552947792600383488,LY
553700458989379584,LY
553703561914499072,LY
553984870926807040,LY
553986532307386368,LY
553990719720153088,LY
554082063830491200,LY
554320626652299264,LY
554791383530487808,LY
555456489029390400,LY
555807655722483712,LY
556538364103761920,LY
556892911460446208,LY
556913295782064128,LY
557171278239780864,LY
557690909496967168,LY
558023205227868160,LY
558032324575907840,LY
558033431486275584,LY
559477668597751808,LY
560555337930272768,LY
560849455508123648,LY
560891409717538816,LY
561686057855754240,LY
561863863227134016,LY
563137538752544768,LY
563139148316672000,LY
563140750498869248,LY
563445742069895168,LY
564208056796741632,LY
566045894085472256,LY
567103304199864320,LY
567104310648266816,LY
567322978011324416,LY
567344660344217600,LY
567358649165950976,LY
567753970530410496,LY
567759599630295040,LY
568041038738292800,LY
568220481540771840,LY
568411164289470464,LY
568411786694819840,LY
568518785692356608,LY
568520007790956480,LY
568522631428747264,LY
533018914004140032,LY
533019221354381312,LY
533020059686666240,LY
533020641889632256,LY
533612990940340224,LY
533618956683472896,LY
533619903572770816,LY
533737957283606528,LY
533776047310123008,LY
533909857876078592,LY
534471836315430912,LY
534473503169581056,LY
534474327874621440,LY
534474638647394304,LY
534474969888350208,LY
534697068309520384,LY
535060761564155904,LY
535062828680757248,LY
535406851899543616,LY
535768700620918784,LY
535771262908628992,LY
535785971795910656,LY
535920735660015616,LY
535921960979795968,LY
536148130493116416,LY
536899633671573504,LY
536918345975889920,LY
537261647484944384,LY
538428781208563712,LY
538429451672236032,LY
538685193633423360,LY
538725422310375424,LY
538729761443704832,LY
539140032830136320,LY
539140928662155264,LY
539189495489658880,LY
539365819655127040,LY
539383074380066816,LY
539384146620325888,LY
539386142777696256,LY
539753459193761792,LY
539768417231065088,LY
539823313628184576,LY
539886476394524672,LY
539889193447854080,LY
540165301703573504,LY
540248787244286016,LY
540268839033131008,LY
540294729280540672,LY
540497110224109568,LY
540567590658404416,LY
540625660851806208,LY
540862474317488128,LY
541215213291593728,LY
541271791306817600,LY
541315578963972096,LY
541334501176397824,LY
541578004011708416,LY
541939309734293504,LY
541945710347051008,LY
541946591104757760,LY
541946883560984576,LY
541947717493460992,LY
542293066082942976,LY
542334503868723200,LY
542338052895809600,LY
543441285592645632,LY
543781548819238912,LY
543784912558764032,LY
543788961484001280,LY
543865354410553280,LY
543874728247951360,LY
543909843946700800,LY
544117032296652800,LY
544117910500040704,LY
544450308894892032,LY
544451011809914880,LY
544504405610205184,LY
544507087733395456,LY
544517056046321664,LY
544844956201136128,LY
544872943462133760,LY
544940365418352640,LY
544999654208073728,LY
545266246619758592,LY
545334054552600576,LY
545334852623818816,LY
545335570810298368,LY
545559269765312512,LY
545561270343458816,LY
545711541656780800,LY
545722316941168640,LY
545933015478964224,LY
545993243193012224,LY
546030720041615360,LY
546089887985061888,LY
546101139679510528,LY
546287290633691200,LY
546327353983795200,LY
546370446154018816,LY
479245992123183104,LY
479309208798900224,LY
479311553771339776,LY
479312538019315712,LY
479970845507735616,LY
480125981316116480,LY
480380390352625664,LY
480450151459598400,LY
480452759255535616,LY
480454435773362176,LY
480816014176034816,LY
480826973942714368,LY
480827514529775616,LY
480829218985869312,LY
480847743997726720,LY
481056579589246976,LY
481079026162106368,LY
481104008577560576,LY
481112472620105728,LY
481490559526502400,LY
481500963170443264,LY
481531816198037504,LY
481559151332851712,LY
481580794700636160,LY
481933748788031488,LY
482163831310123008,LY
482164683605286912,LY
482165464253362176,LY
482166316263309312,LY
482673186354790400,LY
482992217754439680,LY
483409990615846912,LY
483414282408034304,LY
484002525356781568,LY
484834766366449664,LY
484844075955552256,LY
484898156078186496,LY
484899159536054272,LY
485605934203691008,LY
485729963476525056,LY
486304568197005312,LY
486325046676561920,LY
487700014840700928,LY
487700550570766400,LY
488536960492118016,LY
488537439414534080,LY
489026509953585216,LY
489057862665392128,LY
489853021191684096,LY
489985931261521920,LY
491013100817367040,LY
491528272698941440,LY
493698684048392192,LY
493700976520736768,LY
495257066500812800,LY
495636998171140096,LY
495639650871291904,LY
495752758054912000,LY
495753362894512128,LY
497405218066550784,LY
497545643339304960,LY
498987735169138688,LY
499928516503556096,LY
500290022869065728,LY
502241684286345216,LY
504984354020687872,LY
505038361581850624,LY
506191127616434176,LY
506193369446748160,LY
507524829457952768,LY
514154437901054016,LY
514159736452055040,LY
518306523425304576,LY
518317179021058048,LY
518317245031006208,LY
519508086449774592,LY
520325132087484416,LY
520326384028508160,LY
523527236134395904,LY
525778818024624128,LY
526686888225406976,LY
526838383621181440,LY
526839934632869888,LY
527063138882318400,LY
527805877613383680,LY
528181561666310080,LY
528288926470254592,LY
528310217847877632,LY
528520336506368000,LY
528989452879024128,LY
529303924583710720,LY
529323445780496384,LY
530084201648111616,LY
530457835914924032,LY
530500424781279232,LY
530774348677021696,LY
530775167853936640,LY
531222725550170112,LY
531534684556390400,LY
531539374841028608,LY
467049361206415360,LY
467103938416619520,LY
467105831608008704,LY
467658835512270848,LY
467660453091741696,LY
467661100042166272,LY
467666395614806016,LY
467667332978864128,LY
467699239460810816,LY
467713214810451968,LY
467714483277008896,LY
467859285192347648,LY
468079510815260672,LY
468547953880465408,LY
468705594333868032,LY
468744339590750208,LY
468814305350414400,LY
468880806795292672,LY
468883497575514112,LY
469065317189050368,LY
469068466083745792,LY
469144022788100096,LY
469151590470152192,LY
469563115894751232,LY
469616903368220672,LY
469619021483364416,LY
469619459624534016,LY
469661563977465856,LY
469862179291025408,LY
469883964539539456,LY
469905578152980480,LY
470891265195008000,LY
470897019721371648,LY
470898450994049024,LY
470899455898972160,LY
470900611215814656,LY
470907058636988416,LY
471286727391580160,LY
471354415493160960,LY
471376178335739904,LY
471718658281324480,LY
472071451135475712,LY
472179785737973760,LY
472363305588498432,LY
472372991276638208,LY
472379898238341120,LY
472381352600674304,LY
472391351926272000,LY
472392458744385600,LY
472523724420554816,LY
472939560708886528,LY
473145500305481728,LY
473517622227906560,LY
473599206733926400,LY
473895635146792960,LY
473895777077841920,LY
474160504173514816,LY
474281653125537792,LY
474288661383892992,LY
474288976250286080,LY
474339909596352512,LY
474724433975062528,LY
474945932602388480,LY
475274447042383872,LY
475277404139962368,LY
475277680292945920,LY
475280410856128512,LY
475297269357768704,LY
475317607885963264,LY
475318926726144000,LY
475325805904789504,LY
475396620432207872,LY
475667783825772480,LY
475668220301811712,LY
475760943121858560,LY
475765418960097280,LY
476005720815833088,LY
476395354041384960,LY
477109655324602368,LY
477195189585739776,LY
478174168178262016,LY
478174858074128384,LY
478175429585809408,LY
478176400407818240,LY
478525185826754560,LY
478671019746820096,LY
478883819131785216,LY
478906879327080448,LY
478907858986500096,LY
478909854120431616,LY
478918532265426880,LY
478932311149670400,LY
479022291364225024,LY
479033756540735488,LY
479034218404909056,LY
479034395819782080,LY
479035780766003200,LY
479036239551934464,LY
479036598550794240,LY
479037831160295424,LY
459085539388702720,LY
459108428305428480,LY
459361744486674432,LY
459392191107182592,LY
459432132088434688,LY
459480969029111808,LY
459689202960322560,LY
459711294019752000,LY
459712425395490816,LY
459712809623113728,LY
459731112986963968,LY
459731607709319168,LY
459732389129105408,LY
459735487864123392,LY
459739491876745216,LY
459743353488560128,LY
459772910513946624,LY
459832415398420480,LY
459834118629752832,LY
459834643500761088,LY
459837027325071360,LY
459837594034253824,LY
459838253869572096,LY
459838540596404224,LY
460092691347685376,LY
460092984655380480,LY
460094060041351168,LY
460097255668596800,LY
460116085661265920,LY
460160488580874240,LY
460161822117888000,LY
460162283277402112,LY
460169333214568448,LY
460182789414211584,LY
460193453188874240,LY
460194105185038400,LY
460563289756299264,LY
460569987208716288,LY
460577687929896960,LY
460604104772161600,LY
460712279403929600,LY
460731842183049216,LY
460751026061332480,LY
460752128014032896,LY
460754242765344768,LY
460814154820235264,LY
460835284100591616,LY
460902428146413568,LY
461113557472792576,LY
461119552223731712,LY
461274622663864320,LY
461569570143494080,LY
461571594683703296,LY
461907493925699584,LY
461909551366045696,LY
462010647229001728,LY
462210515528593408,LY
462409261335986176,LY
462552977942011904,LY
462938491891232768,LY
462951813952851968,LY
462957218548428800,LY
462958216746631168,LY
463011470163587072,LY
463025513024749568,LY
463102801988841472,LY
463103664954298368,LY
463586284200792064,LY
463679572262014976,LY
464041641058107392,LY
464071949161746432,LY
464120140750401600,LY
464149318954680320,LY
464150930435620864,LY
464157292330770432,LY
464162147736752128,LY
464466688755650560,LY
464487612796133376,LY
464489825253728256,LY
464545572691918848,LY
464807223915741184,LY
464807881100255232,LY
464808460258144256,LY
464809085507231680,LY
464832854011424768,LY
464846373117235200,LY
464849363362385920,LY
464850572404068416,LY
464867678646460416,LY
465185845717520384,LY
465200737174454272,LY
465246454303715328,LY
465511073639309312,LY
465634659502944256,LY
466314706194808832,LY
466315323847999488,LY
466564451408543680,LY
466573991348830208,LY
466575745259962368,LY
466577550018613248,LY
1080241090719035392,LY
1080245103921381376,LY
1080245380820992000,LY
1083505761584668800,LY
1083510991537737600,LY
1083513359415283584,LY
1083513673723928576,LY
1083514652456353792,LY
1083526508323487616,LY
1083866184863440768,LY
1083878343693529216,LY
1083897852311548032,LY
1083905154301259776,LY
1084929914921468032,LY
1084930802188779648,LY
1084932129207795584,LY
1084933901859069952,LY
1084938216304766976,LY
1084946386725019648,LY
1084952032962904064,LY
1084955578982645760,LY
1085281193254363136,LY
1085288233393680384,LY
1085305617521234048,LY
1085308097684476032,LY
1085308727031406592,LY
1085311648745906176,LY
1085311813124788224,LY
1086773094813966336,LY
1088222037787795584,LY
1088224205580234752,LY
1100181539978137600,LY
1100889558017814400,LY
1100889988923879424,LY
1100891601453400064,LY
1100895726559727616,LY
1103290593990594560,LY
1138794451135016960,LY
1138795000098111616,LY
1138795379724640384,LY
1138795588944899968,LY
1139168724865495040,LY
1140036093926105216,LY
1140036771083952000,LY
1140036995252653952,LY
1140037682745286784,LY
1140040763235078016,LY
1140590816227934208,LY
1140621967575453568,LY
1142253124368949248,LY
1142257966869024768,LY
1144528273214513152,LY
1144528671505604608,LY
1146921635322257408,LY
1146956006062252032,LY
1146973753722724352,LY
1147091865436639232,LY
1147091876182466560,LY
1147239810412818432,LY
1147455960983703552,LY
1147475323300327424,LY
1147475610350043136,LY
1147494082400477184,LY
1147517859435884416,LY
1147651077682212864,LY
1147816297671090176,LY
1147820283585343616,LY
1147857988838940800,LY
1147862453142904832,LY
1147865949325991936,LY
1147869637218054016,LY
1147875679519817600,LY
1147876795552870400,LY
1147880154825445376,LY
1147998770493370368,LY
1148081185911758848,LY
1148121429415727232,LY
1148197083528290432,LY
1148197334821625984,LY
1148238150071980032,LY
1148239075905802240,LY
1148250659004833792,LY
1148255277176840192,LY
1148287836094963584,LY
1148331288258076800,LY
1148364286005325824,LY
1148676919287787648,LY
1148684338139193216,LY
1148690000076255232,LY
1148740749137199232,LY
1148750823792553984,LY
1148752983221559168,LY
1148952405633064960,LY
1149451686043365376,LY
1149451834907660416,LY
1149452029359792000,LY
1149468541013254016,LY
1149471297711161216,LY
458971686126518272,LY
459055178683908096,LY
1000169879113256960,LY
1000541288469614592,LY
1000542055918162048,LY
1000549853200572416,LY
1000577536118620160,LY
1000578890237177984,LY
1000579443163836416,LY
1000582669623791616,LY
1000585012855689216,LY
1000588143245103232,LY
1001233910150332416,LY
1001240972448227200,LY
1001241390473531392,LY
1001244377921007616,LY
1001246987205988352,LY
1001255214249336832,LY
1001274837153837056,LY
1001279874542309376,LY
1001498638349209600,LY
1001499438920142848,LY
1002348604495982592,LY
1002349798450704384,LY
1002355222029787136,LY
1002357476191285248,LY
1002371065249697792,LY
1002706444590907392,LY
1002735949661573248,LY
1002736417729113984,LY
1002737971630608384,LY
1002738704941797376,LY
1004389461558550400,LY
1004404384883724416,LY
1004411524788703232,LY
1004540997634854784,LY
1004814732241653760,LY
1004860410971992064,LY
1005447426977693568,LY
1005625466617724800,LY
1006302363576041600,LY
1006302643302658048,LY
1006379009477931008,LY
1006392365156896768,LY
1007413465148002432,LY
1011041659814076416,LY
1011392974104743936,LY
1011747892296601600,LY
1011751421874704384,LY
1012116296392216576,LY
1012475409508847616,LY
1016817469430910976,LY
1016817785324924800,LY
1018278200722579584,LY
1018644577908068352,LY
1018644770716086400,LY
1018644886055280640,LY
1018645513548304384,LY
1020465879950217216,LY
1020468017908600832,LY
1020823396660236416,LY
1020840772470493184,LY
1020842019781005184,LY
1021021982144508032,LY
1073009122034020352,LY
1073012562000785408,LY
1073322077590077440,LY
1073323649455796224,LY
